samb01,samb02,samb03,samb04,samb05,samb06,samb07,samb08,samb09,samb10,samb11,samb12,samb13,samb14,samb15,samb16,samb17,samb18,samb19,gender,age,id,semester,ethnic,SAmb_tot
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.23,1247,81,2,2
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,18.82,1249,81,2,3
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,19.03,1250,81,1,16
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,19.28,1251,81,1,6
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,18.46,1252,81,2,3
0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,19.65,1253,81,2,9
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,21.42,1254,81,2,3
0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,20.42,1255,81,1,8
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.08,1256,81,2,4
0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,19.14,1257,81,2,11
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.81,1259,81,1,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.4,1261,81,1,2
1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,19.24,1262,81,3,12
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,21.96,1263,81,1,2
0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,19.29,1264,81,1,8
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,18.61,1265,81,1,7
0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,18.42,1266,81,1,7
0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,18.56,1267,81,NA,8
1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,18.58,1269,81,1,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,18.57,1270,81,1,2
0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,18.69,1271,81,1,6
0,0,1,NA,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,18.51,1272,81,1,8
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,19.08,1273,81,2,4
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,18.22,1274,81,1,5
0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,19.06,1275,81,2,9
0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,18.94,1276,81,1,8
0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,21.95,1277,81,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.39,1278,81,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,19.83,1279,81,1,3
0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.99,1280,81,1,6
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,22.89,1281,81,1,4
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,22.67,1282,81,1,6
1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.07,1283,81,1,13
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18.91,1284,81,1,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.43,1285,81,2,2
0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,18.5,1287,81,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.04,1288,81,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,19.18,1289,81,1,1
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21.43,1290,81,1,4
0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,18.6,1291,81,3,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.95,1292,81,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.42,1293,81,1,1
0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,21.03,1294,81,2,11
1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,19.58,1295,81,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.69,1296,81,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.2,1297,81,1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18.79,1298,81,1,4
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,19.83,1299,81,1,16
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,20.61,1326,81,1,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.64,1328,81,1,1
0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,18.74,1329,81,3,11
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,18.11,1330,81,1,4
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,19.12,1331,81,1,2
1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,19.59,1335,81,4,10
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,18.1,1350,81,6,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.08,1351,81,3,2
0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,18.96,1353,81,2,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04,1354,81,1,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,20.14,1355,81,4,6
0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,19.54,1356,81,1,12
0,0,0,1,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,19.78,1357,81,2,3
1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33,1358,81,1,5
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.86,1360,81,1,3
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,19.01,1364,81,1,6
0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,NA,1365,81,1,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.79,1368,81,1,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,19.08,1370,81,1,4
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,18.93,1371,81,1,5
0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,18.51,1372,81,1,7
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,19.21,1373,81,1,4
1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,23.13,1374,81,4,12
0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,18.99,1386,81,2,8
0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,19.79,1387,81,1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68,1388,81,1,0
0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,19.23,1389,81,6,14
0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,20.83,1391,81,2,12
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,20.08,1392,81,1,3
0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,20.11,1394,81,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.82,1395,81,1,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,18.43,1396,81,1,4
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18.77,1397,81,1,3
0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,20.28,1399,81,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.23,1400,81,2,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,18.65,1401,81,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,24.15,1402,81,1,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,19.11,1403,81,1,3
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,19.39,1404,81,1,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.23,1405,81,1,3
0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,18.69,1406,81,1,7
0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,18.87,1407,81,4,16
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.69,1408,81,NA,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,23.62,1409,81,1,3
0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,26.08,1410,81,4,8
0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,18.44,1411,81,1,12
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,26.09,1412,81,2,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,37.08,1413,81,1,3
1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,27.54,1415,81,1,8
0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,19.07,1416,81,1,10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.38,1418,81,1,1
0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,35.71,1419,81,2,8
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,18.25,1420,81,2,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19,1421,81,1,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,1422,81,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.76,1423,81,1,0
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,19,1424,81,1,6
0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,20.28,1425,81,1,8
0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,18.46,1426,81,1,8
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,18.51,1427,81,NA,12
0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,19.1,1428,81,1,5
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,18.49,1429,81,2,17
0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,20.61,1430,81,4,10
1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,20.37,1431,81,1,8
0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,20.64,1432,81,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.85,1433,81,1,0
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,34.79,1434,81,1,5
0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,18.25,1435,81,2,9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,18.48,1436,81,1,2
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,18.51,1437,81,2,7
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.43,1438,81,1,2
0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,18.36,1439,81,1,7
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.56,4000,81,1,3
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,20.05,4002,81,1,15
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.63,4003,81,1,3
0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,18.64,4004,81,1,6
0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,20.17,4005,81,NA,8
0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,20.14,4007,81,1,7
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18.94,4008,81,1,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.51,4009,81,1,1
0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,21.14,4010,81,2,12
0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,19.85,4011,81,NA,11
1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,20.8,4012,81,2,8
0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,22.42,4015,81,1,6
1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,25.38,4017,81,1,9
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.98,4018,81,2,2
1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,18.23,1000,89,3,13
0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,18.41,1001,89,NA,10
0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,18.46,1002,89,5,7
1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,19.19,1003,89,NA,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53,1004,89,1,1
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,18.97,1005,89,1,5
1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,20.03,1006,89,1,9
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,18.19,1007,89,1,4
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18.12,1009,89,1,18
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,19.03,1010,89,1,5
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,18.25,1011,89,1,8
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,18.66,1012,89,1,3
0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,19.42,1013,89,1,10
0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,18.09,1014,89,2,9
0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,18.61,1015,89,1,7
0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,18.66,1016,89,1,7
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.16,1017,89,1,2
0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,18.87,1018,89,1,7
0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,18.67,1019,89,1,8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,18.4,1020,89,1,7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,18.18,1021,89,2,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,18.87,1022,89,1,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,19.56,1023,89,1,4
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18.2,1024,89,1,4
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,18.59,1025,89,1,4
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,19.18,1026,89,6,7
1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,19.51,1027,89,1,8
1,0,1,1,0,1,NA,1,0,1,1,NA,1,0,0,1,0,NA,0,1,18.16,1028,89,2,9
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,18.27,1029,89,1,7
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.93,1030,89,1,4
0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,19.55,1031,89,1,6
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,18.66,1032,89,NA,6
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,18.49,1034,89,2,9
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,18.56,1035,89,2,5
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,18.04,1037,89,1,5
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.27,1038,89,3,3
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01,1039,89,1,2
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,18.25,1040,89,1,5
0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,36.37,1043,89,4,7
1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,19.5,1044,89,1,8
0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,18.29,1045,89,2,11
0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,18.04,1046,89,2,13
0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,18.37,1047,89,2,7
0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,18.19,1048,89,2,6
0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,18.42,1049,89,3,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.76,1050,89,1,1
0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,19.07,1051,89,1,7
0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,18.67,1052,89,2,7
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,20.53,1053,89,1,5
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19.56,1054,89,2,3
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.7,1055,89,1,3
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,19.16,1056,89,1,7
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,18.49,1057,89,2,9
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,18.97,1059,89,1,16
0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,NA,0,1,18,1061,89,1,12
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.06,1062,89,1,2
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,18.36,1063,89,1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.13,1064,89,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18.09,1065,89,1,2
0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,18.13,1066,89,1,8
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,18.38,1067,89,1,4
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,18.55,1069,89,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.66,1070,89,1,1
1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,18.76,1071,89,1,8
0,0,1,1,0,0,1,1,1,1,1,NA,1,0,1,0,1,1,0,0,18.17,1072,89,2,11
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.1,1076,89,1,2
0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,18.29,1077,89,1,9
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.77,1078,89,1,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,18.41,1079,89,1,4
0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,18.32,1080,89,1,7
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.51,1081,89,1,18
0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,18.29,1082,89,1,9
0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,18,1083,89,1,7
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.71,1084,89,1,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,18,1085,89,1,4
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37.46,1086,89,4,2
0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,18.25,1087,89,1,9
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,18.35,1088,89,1,4
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,18.78,1089,89,1,6
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,19.06,1090,89,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.41,1091,89,1,1
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18.93,1092,89,2,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.23,1093,89,1,1
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,18.08,1094,89,1,13
0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,18.29,1095,89,1,7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.83,1098,89,2,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18.38,1100,89,2,2
0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,19.35,1101,89,1,4
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,18.32,1102,89,1,6
1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,18.91,1103,89,1,14
0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,18.84,1104,89,NA,13
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,18.43,1105,89,1,6
0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,18.11,1106,89,2,6
0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,18.29,1107,89,1,8
0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,23.7,1108,89,1,8
0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,18.3,1109,89,1,7
0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,19.23,1110,89,1,7
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19.55,1111,89,1,4
0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,18.56,1112,89,2,6
0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,49.3,1113,89,2,11
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.47,1114,89,1,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18.31,1115,89,1,2
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.47,1116,89,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24,1117,89,1,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,20.9,1118,89,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,1119,89,1,0
0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,18.62,1120,89,3,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18.25,1121,89,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55.85,1122,89,1,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.68,1123,89,1,4
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19.74,1124,89,5,17
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,18.43,1125,89,1,5
0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,18.38,1126,89,1,8
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.75,1127,89,2,18
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.57,1128,89,NA,1
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,18.76,1130,89,1,11
0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,18,1151,89,2,14
0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,19.97,1152,89,2,9
0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,18.04,1153,89,6,11
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20.78,1154,89,1,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,18.55,1155,89,1,4
0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,18.53,1156,89,1,8
0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,18,1157,89,1,7
0,0,1,1,0,0,0,1,NA,0,1,1,1,NA,1,0,0,0,0,1,19.16,1158,89,1,7
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.22,1159,89,1,2
0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,19.53,1161,89,2,7
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,18.98,1162,89,1,4
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,20.87,1163,89,1,5
